"","OE.scores.O","OE.scores.E","OE.scores.OoverE","OE.scores.Onull","OE.scores.Enull","OE.scores.OoverE.null","OE.scores.BC","OE.scores.BC.null","Capture.Probs.Achnanthes","Capture.Probs.Achnanthidium","Capture.Probs.Adlafia","Capture.Probs.Amphipleura","Capture.Probs.Amphora","Capture.Probs.Anomoeoneis","Capture.Probs.Bacillaria","Capture.Probs.Biremis","Capture.Probs.Brachysira","Capture.Probs.Caloneis","Capture.Probs.Campylodiscus","Capture.Probs.Cavinula","Capture.Probs.Chamaepinnularia","Capture.Probs.Cocconeis","Capture.Probs.Craticula","Capture.Probs.Cymatopleura","Capture.Probs.Cymbella","Capture.Probs.Cymbopleura","Capture.Probs.Delicata","Capture.Probs.Denticula","Capture.Probs.Diadesmis","Capture.Probs.Diatomella","Capture.Probs.Didymosphenia","Capture.Probs.Diploneis","Capture.Probs.Encyonema","Capture.Probs.Encyonopsis","Capture.Probs.Entomoneis","Capture.Probs.Eolimna","Capture.Probs.Epithemia","Capture.Probs.Eucocconeis","Capture.Probs.Eunotia","Capture.Probs.Fallacia","Capture.Probs.Fistulifera","Capture.Probs.Frustulia","Capture.Probs.Geissleria","Capture.Probs.Gomphoneis","Capture.Probs.Gomphonema","Capture.Probs.Gomphosphenia","Capture.Probs.Gyrosigma","Capture.Probs.Halamphora","Capture.Probs.Hantzschia","Capture.Probs.Hippodonta","Capture.Probs.Karayevia","Capture.Probs.Kolbesia","Capture.Probs.Lemnicola","Capture.Probs.Luticola","Capture.Probs.Mastogloia","Capture.Probs.Mayamaea","Capture.Probs.Muelleria","Capture.Probs.Navicula","Capture.Probs.Neidium","Capture.Probs.Nitzschia","Capture.Probs.Nupela","Capture.Probs.Opephora","Capture.Probs.Parlibellus","Capture.Probs.Pinnularia","Capture.Probs.Placoneis","Capture.Probs.Planothidium","Capture.Probs.Platessa","Capture.Probs.Pleurosigma","Capture.Probs.Psammodictyon","Capture.Probs.Psammothidium","Capture.Probs.Pseudostaurosira","Capture.Probs.Reimeria","Capture.Probs.Rhoicosphenia","Capture.Probs.Rhopalodia","Capture.Probs.Rossthidium","Capture.Probs.Sellaphora","Capture.Probs.Seminavis","Capture.Probs.Simonsenia","Capture.Probs.Stauroforma","Capture.Probs.Stauroneis","Capture.Probs.Stenopterobia","Capture.Probs.Surirella","Capture.Probs.Synedra","Capture.Probs.Tryblionella","Capture.Probs.Ulnaria","Group.Occurrence.Probs.1","Group.Occurrence.Probs.2","Group.Occurrence.Probs.3","Group.Occurrence.Probs.4","Group.Occurrence.Probs.5","Group.Occurrence.Probs.6","Group.Occurrence.Probs.7","Group.Occurrence.Probs.8","Group.Occurrence.Probs.9","Group.Occurrence.Probs.10","Group.Occurrence.Probs.11","Group.Occurrence.Probs.12","Group.Occurrence.Probs.13","Group.Occurrence.Probs.14","Group.Occurrence.Probs.15","Group.Occurrence.Probs.16","Group.Occurrence.Probs.17","Group.Occurrence.Probs.18","Group.Occurrence.Probs.19","Group.Occurrence.Probs.20","Group.Occurrence.Probs.21","Group.Occurrence.Probs.22"
"404S35270_6/20/12_1",6,8.41050684591552,0.713393391138352,6,7.43283582089552,0.807228915662651,0.335816666948413,0.255555555555556,0.065392909035409,0.933048351648352,0.292287768892328,0.181248341805254,0.722935949513449,0.0026,0.017533781033781,0.000745454545454546,0.0029027454027454,0.609264367261279,0.00775294117647059,0.00111212121212121,0.0381291055186643,0.647217625348508,0.382243257804287,0.0204571428571429,0.253734717613541,0.0293036584167467,0.000274074074074074,0.180456953912101,0.0622487220622515,0.0058025974025974,0.00482575071986837,0.188656436782172,0.295453699290905,0.322483296888297,0.102857142857143,0.535083054788349,0.463394776900659,0.00683776223776224,0.146723142413142,0.0697407888843183,0.0357790343915344,0.0349365934283581,0.200098898079045,0.160252192475281,0.92561503991651,0.0113270523594053,0.00903076923076923,0.479837477799978,0.126399626843744,0.0599884644766998,0.0587392815082521,0.00306843137254902,0.00508186813186813,0.0755535416217769,0.0752672268907563,0.191298893513894,0.0514285714285714,0.984975649731532,0.024588057394675,0.986079553779554,0.000765454545454546,0.00336545454545455,0.0196096866096866,0.252973624267889,0.0395946428571429,0.895825568331451,0.00519350649350649,0.0376302197802198,0.00505714285714286,0.0801309384950561,0.1795966290681,0.33218999461323,0.548574887236946,0.621886798359592,0.026921866722602,0.290377680244592,0.0028,0.0615738095238095,0,0.0525079862729863,0.000136363636363636,0.229535474705034,0.00505714285714286,0.176645865245865,0.0132916666666667,0.0724,0.0452,0.1432,0.0842,0.0088,0.0346,0,2e-04,0.0074,0.0082,0.0822,0,0.36,0.003,0,2e-04,0.0346,0.0154,0.0308,0.0108,0.0234,0.0354
"404S35418_6/25/12_1",8,8.50140452886982,0.941020977514114,7,7.43283582089552,0.941767068273092,0.221888367982093,0.180972078593588,0.0524702442002442,0.941684915084915,0.283473540881776,0.200205050211227,0.767421593036593,0.00295555555555556,0.030889713989714,0.000727272727272727,0.00288611758611759,0.576403336706866,0.0151732620320856,0.00116060606060606,0.0488997741474212,0.716990006562065,0.336163180447004,0.0165142857142857,0.267152023347023,0.0339426221490927,0.000451851851851852,0.159806028775146,0.0761267019255255,0.00867965367965368,0.00463071438365556,0.244120249358485,0.292475633647398,0.287023822539117,0.0781714285714286,0.507628387396917,0.489498712997242,0.00595975135975136,0.156029935619936,0.117080934359758,0.0417300625300625,0.0464035909732969,0.213214203606851,0.160923473073767,0.930111718727895,0.0161691050779286,0.0210912198912199,0.429845307470307,0.114450711053652,0.0655194041252865,0.0639283738701386,0.00265911764705882,0.00526538461538462,0.0718910191769015,0.0606394957983193,0.17904603150662,0.0390857142857143,0.983954380151439,0.029200947853889,0.985791433566434,0.000813939393939394,0.00370282828282828,0.0431015281015281,0.257944635854342,0.0589607864357864,0.905430762320468,0.00805844155844156,0.0354263486513487,0.00788571428571429,0.0670012035241447,0.183122304536422,0.357227867198161,0.622639122511475,0.563348872804755,0.0274913331222155,0.375875820094938,0.00869090909090909,0.0635773809523809,0,0.0791192000592001,0.000172727272727273,0.26011484296749,0.00788571428571429,0.194667044067044,0.0128916666666667,0.0574,0.033,0.1156,0.1102,0.0104,0.0198,0,0.0016,0.0122,0.008,0.084,0,0.2736,0.0038,6e-04,2e-04,0.063,0.0194,0.0956,0.0098,0.0266,0.0552
"404S35418_6/25/12_2",7,8.50140452886982,0.82339335532485,7,7.43283582089552,0.941767068273092,0.237186668360892,0.180972078593588,0.0524702442002442,0.941684915084915,0.283473540881776,0.200205050211227,0.767421593036593,0.00295555555555556,0.030889713989714,0.000727272727272727,0.00288611758611759,0.576403336706866,0.0151732620320856,0.00116060606060606,0.0488997741474212,0.716990006562065,0.336163180447004,0.0165142857142857,0.267152023347023,0.0339426221490927,0.000451851851851852,0.159806028775146,0.0761267019255255,0.00867965367965368,0.00463071438365556,0.244120249358485,0.292475633647398,0.287023822539117,0.0781714285714286,0.507628387396917,0.489498712997242,0.00595975135975136,0.156029935619936,0.117080934359758,0.0417300625300625,0.0464035909732969,0.213214203606851,0.160923473073767,0.930111718727895,0.0161691050779286,0.0210912198912199,0.429845307470307,0.114450711053652,0.0655194041252865,0.0639283738701386,0.00265911764705882,0.00526538461538462,0.0718910191769015,0.0606394957983193,0.17904603150662,0.0390857142857143,0.983954380151439,0.029200947853889,0.985791433566434,0.000813939393939394,0.00370282828282828,0.0431015281015281,0.257944635854342,0.0589607864357864,0.905430762320468,0.00805844155844156,0.0354263486513487,0.00788571428571429,0.0670012035241447,0.183122304536422,0.357227867198161,0.622639122511475,0.563348872804755,0.0274913331222155,0.375875820094938,0.00869090909090909,0.0635773809523809,0,0.0791192000592001,0.000172727272727273,0.26011484296749,0.00788571428571429,0.194667044067044,0.0128916666666667,0.0574,0.033,0.1156,0.1102,0.0104,0.0198,0,0.0016,0.0122,0.008,0.084,0,0.2736,0.0038,6e-04,2e-04,0.063,0.0194,0.0956,0.0098,0.0266,0.0552
"404S37670_6/6/13_1",8,8.40570425700117,0.951734650114147,7,7.43283582089552,0.941767068273092,0.228359041753898,0.172285418821096,0.0639459920634921,0.933647152847153,0.288132746463776,0.184894629014776,0.720259145761646,0.00262222222222222,0.0171055315055315,0.000781818181818182,0.00306513856513857,0.603706094651536,0.0074716577540107,0.00120681818181818,0.0382212090034149,0.657111464842347,0.372375535820389,0.0199142857142857,0.256740337810338,0.0297847304492893,0.000251851851851852,0.180734439008704,0.0632483244206773,0.0058961038961039,0.00514463183874949,0.191012471923501,0.292970487894459,0.328048613108025,0.0993714285714286,0.531625940823882,0.472970092598034,0.00717327117327117,0.148393935508935,0.067793538095891,0.0352411916786917,0.0352911852417735,0.201538826941033,0.161075551632463,0.922386960479608,0.0118690242763772,0.00838725718725719,0.468379238816739,0.123429946524064,0.0571546982429335,0.0603089562779269,0.00340176470588235,0.00554835164835165,0.074245116713352,0.0747591036414566,0.18736050608433,0.0496857142857143,0.98344694787783,0.0240737356053533,0.984532942057942,0.000801818181818182,0.0034240404040404,0.0183705257705258,0.248822319200407,0.0394106240981241,0.894163186758775,0.00525064935064935,0.0381544955044955,0.00511428571428571,0.0792889971031148,0.180708638790403,0.331683113422525,0.552789741990036,0.622034678910414,0.027972693673429,0.293853800203065,0.00243636363636364,0.0610642857142857,0,0.051444077959078,0.000136363636363636,0.220829148841355,0.00511428571428571,0.17044864024864,0.013875,0.0804,0.0446,0.1394,0.0856,0.0102,0.0374,0,2e-04,0.0068,0.0086,0.0842,0,0.3478,0.003,0,2e-04,0.0356,0.0182,0.0268,0.0116,0.0236,0.0358
"404S44210_6/20/13_1",7,8.94946158230114,0.78216995912285,7,7.43283582089552,0.941767068273092,0.275028173295462,0.172285418821096,0.0593280128205128,0.943342657342657,0.283167306021865,0.205860127242039,0.724252358104858,0.00255555555555556,0.0174351574351574,0.000909090909090909,0.00388207718207718,0.593696279793192,0.00802566844919786,0.00139242424242424,0.0398833568229156,0.685799096654979,0.339074179660209,0.0214571428571429,0.274763591517415,0.0328959272590155,0.00022962962962963,0.185575293905441,0.0607932442067736,0.00496623376623377,0.00644533113944879,0.186782022307758,0.299100230537436,0.347566452621453,0.0896,0.521660002840297,0.514126353657236,0.00654156954156954,0.139689120879121,0.0615092426527721,0.038316841029341,0.0356425846593494,0.22007702273217,0.170732514930603,0.920897948674419,0.0130502513826043,0.00825485625485626,0.427805307192807,0.1096941822883,0.0518326203208556,0.059308967377938,0.00366009803921569,0.00467692307692308,0.0677338835021188,0.0721386554621849,0.179957862322862,0.0448,0.982717696573579,0.026324565331183,0.984497144522144,0.000929090909090909,0.00348464646464646,0.0165843563843564,0.245543862363127,0.0398190656565657,0.891316446897329,0.00424805194805195,0.038401023976024,0.00405714285714286,0.0743145160286337,0.19035449897597,0.344575772724008,0.569529749041808,0.617625848198643,0.0290065403822757,0.308547368889281,0.00227272727272727,0.0622940476190476,0,0.0496675045325045,0.000190909090909091,0.207664803709363,0.00405714285714286,0.157215451215451,0.0153833333333333,0.0866,0.046,0.1502,0.0978,0.0116,0.025,0,2e-04,0.0062,0.01,0.0942,0,0.3136,0.0042,0,2e-04,0.0504,0.0124,0.025,0.015,0.023,0.0284
"404S44532_6/4/13_1",11,9.02912821504204,1.21827929984144,9,7.43283582089552,1.21084337349398,0.150513618277698,0.0953678474114441,0.0488909706959707,0.94985974025974,0.271624625200508,0.208313173786997,0.719850044215044,0.00564444444444444,0.0255491804491804,0.000854545454545455,0.00317060347060347,0.521892386817975,0.00910160427807487,0.00159621212121212,0.0408162793742205,0.764260191116073,0.287353971355442,0.0146571428571429,0.257851093176975,0.0323625167969286,0.000637037037037037,0.163718086325439,0.0743478291642997,0.0094037518037518,0.00525247954659719,0.230989516039516,0.289339882960177,0.327299610531081,0.0609714285714286,0.500819805455982,0.555912017775253,0.00866822066822067,0.169620631035631,0.092057317453788,0.0433943602693603,0.0542562318509377,0.208611269286269,0.202857484596014,0.90716915089268,0.0241935664009193,0.0172919968919969,0.372886272061272,0.100511415055533,0.0479910618792972,0.0822075664640371,0.00649065359477124,0.00590054945054945,0.0735680715363068,0.0617518207282913,0.161290790233731,0.0304857142857143,0.978715508946391,0.0267517238208415,0.978316058941059,0.00105232323232323,0.0065189898989899,0.035811914011914,0.260638719548425,0.062263455988456,0.900745191464309,0.00868961038961039,0.0400232267732268,0.00837142857142857,0.0666796971438148,0.206382088815324,0.333203569273863,0.644821683088154,0.606766436069377,0.0422905309287662,0.374867587641117,0.00545454545454545,0.064097619047619,0,0.0752528423428423,0.000318181818181818,0.210653417791359,0.00837142857142857,0.157487778887779,0.0192333333333333,0.1364,0.0314,0.1026,0.062,0.0178,0.0186,0,0.007,0.0172,0.0094,0.1084,0,0.2134,0.007,0.0016,2e-04,0.0558,0.0322,0.06,0.0096,0.0508,0.0586
"404S44642_6/4/13_1",8,8.98184520354373,0.890685579489129,7,7.43283582089552,0.941767068273092,0.222524895355291,0.132988624612203,0.0606457264957265,0.94013006993007,0.284115992395404,0.193346727292316,0.725899112924113,0.00273333333333333,0.0159709142709143,0.000727272727272727,0.00335273245273245,0.606876430323489,0.0066192513368984,0.00114393939393939,0.0391995693848635,0.676062874543757,0.354427190619838,0.0225428571428571,0.256251378741085,0.029650022852964,0.000392592592592593,0.186213436726672,0.0642338367514838,0.00638441558441558,0.0051586178527355,0.193920760285466,0.29298381030734,0.342587598784658,0.0924,0.542826875575405,0.504761846378023,0.00727599067599068,0.142270773670774,0.0674967516143987,0.0378487253487253,0.0360458064266888,0.21077921865716,0.173319133208839,0.917062201469554,0.0117151475975005,0.00736550116550117,0.449368645243645,0.118135990480108,0.0519780748663102,0.0630671979436685,0.00352009803921569,0.00506978021978022,0.071997033685269,0.072512324929972,0.184868450612568,0.0462,0.984266771572654,0.0256848767789944,0.985301723276723,0.000727272727272727,0.00346060606060606,0.0165623413623414,0.252188992869875,0.0412412337662338,0.897193262347674,0.00584805194805195,0.040707017982018,0.00565714285714286,0.0759399901841078,0.190431115834057,0.338453048422166,0.571356990395226,0.630107044807045,0.0281837293969647,0.298208486774663,0.00185454545454545,0.0683511904761905,0,0.0523942797942798,0.000190909090909091,0.205921150581445,0.00565714285714286,0.164580241980242,0.0146083333333333,0.0842,0.0484,0.1578,0.081,0.01,0.0376,0,2e-04,0.0106,0.008,0.0888,0,0.3234,0.0042,0,0,0.039,0.0102,0.0204,0.012,0.0246,0.0396
"404S45622_6/3/13_1",10,7.93919915824372,1.25957288646884,9,7.43283582089552,1.21084337349398,0.114876969901372,0.0953678474114441,0.0415632692307692,0.940075524475524,0.211756052678259,0.223185392662893,0.762850603378103,0.000288888888888889,0.0334358049358049,0.00234545454545455,0.00327246827246827,0.571084833342039,0.0166855614973262,0.00278712121212121,0.0470120257030551,0.7538395532572,0.266407724056989,0.0207428571428571,0.312901951632246,0.0296868534896476,0.00057037037037037,0.179510770357094,0.0683098472116119,0.00514545454545455,0.00811081859317154,0.222388597105509,0.303350664580518,0.37461429176488,0.0656,0.467889460147695,0.496319276039864,0.00691126651126651,0.123877007992008,0.113741996173761,0.0360165644540645,0.0402181142495848,0.238607020675403,0.171054911760353,0.911696360284596,0.00884657221863104,0.0201532245532246,0.350032554945055,0.0828108685432215,0.0615614973262032,0.0636378243597361,0.00510029411764706,0.00689725274725275,0.0467150082597141,0.066990756302521,0.159294236950413,0.0328,0.979787817030464,0.0323824502023031,0.980972094572095,0.00236545454545455,0.00265434343434343,0.0431856513856514,0.201708281767252,0.0441548881673882,0.883749131152072,0.00296363636363636,0.0521884865134865,0.0028,0.0777761203284733,0.179135328549446,0.380435029643559,0.620199708167649,0.534943532583974,0.0296388787410846,0.33919265726104,0.00950909090909091,0.0581821428571429,0,0.0664347687497687,0.000163636363636364,0.239363269459299,0.0028,0.17860959040959,0.00925,0.1206,0.0406,0.1452,0.122,0.0106,0.0446,0,6e-04,0.0154,0.0258,0.0338,0,0.2296,0.0036,0,2e-04,0.0458,0.0238,0.1046,0.011,0.0026,0.0196
"404S45622_6/3/13_2",7,7.93919915824372,0.881701020528186,7,7.43283582089552,0.941767068273092,0.261494223122725,0.231023784901758,0.0415632692307692,0.940075524475524,0.211756052678259,0.223185392662893,0.762850603378103,0.000288888888888889,0.0334358049358049,0.00234545454545455,0.00327246827246827,0.571084833342039,0.0166855614973262,0.00278712121212121,0.0470120257030551,0.7538395532572,0.266407724056989,0.0207428571428571,0.312901951632246,0.0296868534896476,0.00057037037037037,0.179510770357094,0.0683098472116119,0.00514545454545455,0.00811081859317154,0.222388597105509,0.303350664580518,0.37461429176488,0.0656,0.467889460147695,0.496319276039864,0.00691126651126651,0.123877007992008,0.113741996173761,0.0360165644540645,0.0402181142495848,0.238607020675403,0.171054911760353,0.911696360284596,0.00884657221863104,0.0201532245532246,0.350032554945055,0.0828108685432215,0.0615614973262032,0.0636378243597361,0.00510029411764706,0.00689725274725275,0.0467150082597141,0.066990756302521,0.159294236950413,0.0328,0.979787817030464,0.0323824502023031,0.980972094572095,0.00236545454545455,0.00265434343434343,0.0431856513856514,0.201708281767252,0.0441548881673882,0.883749131152072,0.00296363636363636,0.0521884865134865,0.0028,0.0777761203284733,0.179135328549446,0.380435029643559,0.620199708167649,0.534943532583974,0.0296388787410846,0.33919265726104,0.00950909090909091,0.0581821428571429,0,0.0664347687497687,0.000163636363636364,0.239363269459299,0.0028,0.17860959040959,0.00925,0.1206,0.0406,0.1452,0.122,0.0106,0.0446,0,6e-04,0.0154,0.0258,0.0338,0,0.2296,0.0036,0,2e-04,0.0458,0.0238,0.1046,0.011,0.0026,0.0196
"404S45745_6/18/13_1",10,8.49711519185608,1.1768700051971,8,7.43283582089552,1.07630522088353,0.180553122658266,0.154738878143133,0.0378058363858364,0.945479120879121,0.234207809499868,0.207420748401925,0.775181831871832,0.00135555555555556,0.041946805046805,0.000818181818181818,0.00368264698264698,0.523644701007054,0.0195882352941176,0.00187651515151515,0.0531188038105685,0.789661919779567,0.27237700763289,0.0121714285714286,0.269708010769187,0.0287840842817313,0.000814814814814815,0.141933922613334,0.0824364914823738,0.00995786435786436,0.00555199963435258,0.279018801949684,0.267801070302247,0.286449558622206,0.0524571428571429,0.464089393710864,0.507001115931998,0.00503527583527584,0.150115031080031,0.153200458626341,0.0415029100529101,0.0510497729503612,0.21853421382539,0.157570279807339,0.918413549957668,0.0180008457229045,0.0290478632478632,0.359356415806416,0.0948976817300347,0.0670900687547746,0.0751498220842338,0.00444751633986928,0.0070510989010989,0.0591605516052575,0.0522739495798319,0.160133893209187,0.0262285714285714,0.974466099858747,0.0306364725688255,0.976987071262071,0.000949292929292929,0.00219373737373737,0.0599099715099715,0.223297842288431,0.0676825396825397,0.904018353269824,0.00921948051948052,0.0413598901098901,0.00902857142857143,0.0539509677033206,0.163047075462664,0.367855005419417,0.682038087272205,0.500223340765988,0.0275436919833979,0.408747209489857,0.0134,0.06105,0,0.0939451999852,0.000190909090909091,0.264571304643069,0.00902857142857143,0.199879742479742,0.01115,0.0948,0.0392,0.0852,0.1052,0.0254,0.0256,0,0.004,0.022,0.009,0.0576,0,0.1836,0.0042,0.001,2e-04,0.0794,0.0292,0.1474,0.0116,0.0122,0.0632
"404S48200_6/18/13_1",10,8.50795045890384,1.17537120700258,8,7.43283582089552,1.07630522088353,0.17931915662274,0.154738878143133,0.0395437332112332,0.946338261738262,0.236529724866637,0.213759797996122,0.75849302947053,0.00117777777777778,0.032847286047286,0.000872727272727273,0.00389052059052059,0.545436636223254,0.0154021390374332,0.00208106060606061,0.0509033226414109,0.778618796562914,0.279841867364661,0.0139428571428571,0.276973494250847,0.0301404711138535,0.000755555555555556,0.153453725767696,0.0781928361181302,0.0105647907647908,0.00618839069427305,0.255068482253041,0.270227796272355,0.308748711158123,0.0566857142857143,0.467747584049937,0.530895940987117,0.00557358197358197,0.147007416472416,0.125427371582666,0.0369788780663781,0.0480853478874067,0.223437229029141,0.158054462645198,0.913390263004969,0.0185231613158084,0.0194924630924631,0.362826255688756,0.101191531997414,0.055364782276547,0.0745232283892578,0.0048587908496732,0.00751428571428571,0.0617537355455003,0.0560198879551821,0.159710437634261,0.0283428571428571,0.972047343016461,0.0272839964773788,0.975085947385947,0.00107050505050505,0.00207050505050505,0.0411114219114219,0.219796037475596,0.0593075577200577,0.897861301770125,0.00974155844155844,0.0399482767232767,0.00951428571428571,0.0585157322416146,0.172254177783001,0.362862281150222,0.660657902914079,0.529125035830183,0.0295309175301822,0.38624560921105,0.00867272727272727,0.0659321428571429,0,0.0768392790542791,0.000227272727272727,0.219642456285545,0.00951428571428571,0.175004906204906,0.0115,0.0978,0.0364,0.0976,0.1144,0.029,0.0332,0,0.0066,0.0204,0.0096,0.0594,0,0.1984,0.005,0.0016,2e-04,0.076,0.0292,0.0954,0.0126,0.0106,0.0666
"405BH2Axx_6/16/10_1",6,7.98691974169621,0.751228282497522,5,7.43283582089552,0.672690763052209,0.246983727434602,0.339255702280912,0.0150331501831502,0.997623376623377,0.0903917404490934,0.185094968756733,0.855599761349761,4.44444444444444e-05,0.0172751026751027,0.000290909090909091,0.0247590298590299,0.358842792828087,0.0131144385026738,0.000365909090909091,0.0354680100944807,0.982823886244474,0.0400196277578631,0.000428571428571429,0.382806426906427,0.0484038050185109,0.0146444444444444,0.197002434493611,0.0194826480708834,0.00102106782106782,0.00836524129465306,0.0948267498841028,0.251532593550241,0.247415959693901,0.000971428571428571,0.185832838893133,0.400524974535269,0.00231996891996892,0.019024617049617,0.0224959791842145,0.0311821789321789,0.0490081523052111,0.403746714723185,0.193094578297519,0.844819882731647,0.00659040975364505,0.00191857031857032,0.0326410422910423,0.00778623141564318,0.00644988540870894,0.135136947529595,0.00463006535947712,0.00112307692307692,0.0112035983624219,0.0256521008403361,0.102487741343624,0.000485714285714286,0.964214903560492,0.0167940624734742,0.976709265734266,0.000963924963924964,0.000335353535353535,0.0300337218337218,0.0317155504626093,0.00563499278499278,0.878287398059457,0.00509480519480519,0.0101040959040959,8.57142857142857e-05,0.040147037276449,0.121469714435891,0.729915654443595,0.756925612949142,0.196229503013326,0.0265444325282561,0.330796049212226,9.09090909090909e-05,0.00531428571428571,0,0.0361702297702298,0.00500909090909091,0.0574327009591716,8.57142857142857e-05,0.0270728604728605,0.0035,0.072,0.1262,0.003,0.2214,0.0018,0.0038,0,0.0058,0.3954,0.0032,0.004,2e-04,0.0034,0.1102,0.0058,0,0.0168,0.003,0.001,0.022,4e-04,6e-04
